3.1139452279079154,101.68513402930373,55
3.1034881505986838,101.7116651750303,74
3.1002535628553,101.70516472386993,50
3.1711904077305646,101.72795581659699,65
3.157424435890385,101.64906067583222,63
3.129185831792768,101.66843197536814,63
3.1597214564500122,101.6373599984621,49
3.1590913066412463,101.65572942375947,65
3.090618648310408,101.71454249512189,76
3.14674932312036,101.71576604306226,37
3.167028098139471,101.64325178168185,51
3.133064150144187,101.72245149010834,78
3.1401181753111125,101.66058733463314,69
3.099796951518781,101.73441164399175,37
3.1198333734287167,101.70807215152956,48
3.1323893167763632,101.72026930768463,66
3.1306766175892733,101.73218853870637,69
3.1222570538320533,101.69526849091645,72
3.156244140072435,101.71481902926162,48
3.149047382575479,101.67338631878276,72
3.1046133999318313,101.64288481034711,77
3.096969182275183,101.68195305086049,53
3.157962223078297,101.73670918797296,42
3.1073128195625483,101.66684397610607,55
3.1398632438601526,101.70742732782328,38
3.1099459687753517,101.70268254487533,73
3.1309003487293676,101.72901911985655,79
3.110822997920567,101.71892534521237,76
3.1248413866806914,101.64919961701972,65
3.109631237278005,101.7272578646966,56
5.432513533283167,100.37612332263834,68
5.425538798746108,100.34980383975702,49
5.42095037012118,100.2938088605698,73
5.451004010006908,100.33564173468716,46
5.369307903643382,100.34090429732466,60
5.388027708138256,100.321524149553,61
5.370518285190336,100.32199400794293,80
5.3718823384333865,100.30473277912718,79
5.394439352601879,100.337498540605,80
5.383160472189612,100.31481915559559,63
5.44429002799345,100.35558773337372,42
5.377511620482629,100.29544978088003,52
5.422207020281881,100.35767929717422,53
5.40215231380101,100.32574239330309,65
5.430470782113234,100.30550555782415,68
5.369458869652186,100.37188351337808,72
5.377875200095143,100.32248326780555,62
5.381914721650768,100.33089349800974,43
5.440817049948147,100.31964721677969,44
5.463173749400808,100.34629684139706,78
5.372143300116163,100.37022144015602,69
5.409824475734602,100.2966529288117,36
5.370546277738204,100.37612876308597,58
5.424409148901464,100.28828781441531,75
5.405044056532942,100.29503098137997,65
5.45705509737217,100.2855380693713,46
5.440212864869544,100.30009367112639,64
5.424222575406942,100.34699011063455,66
5.409258764761884,100.37991361201381,76
5.3930812095811635,100.29972496267027,60
1.4874514922152746,103.7642591431241,53
1.5283278346607283,103.69745671692063,41
1.5165031034876109,103.77825530664418,78
1.466842680845914,103.74589484487542,37
1.5410829802663855,103.73463497362418,56
1.4870129072380438,103.74825040942534,36
1.4646247369915377,103.72673087920258,50
1.4758854638430428,103.73837835151248,63
1.5196190511982162,103.71706236364491,78
1.5090813785976658,103.7691968143658,38
1.4947413303400785,103.77672802818746,80
1.512848370015922,103.75141196596121,40
1.4839103582840372,103.7878553825491,63
1.4823988461821342,103.73500979757537,65
1.469246567638363,103.76860791152916,57
1.4705133952018772,103.73360081694669,43
1.4439937882539806,103.73194917611256,56
1.4953454328256452,103.73462265014233,35
1.5424282212372196,103.71642123561485,47
1.4626721484925636,103.76790680014163,48
1.5233678821221164,103.70061235629358,49
1.4433212598518546,103.71513928437732,57
1.5307757865765859,103.72981684075542,62
1.5244887107922276,103.75103170933964,52
1.480665312536274,103.75831266569372,73
1.514759301579543,103.73999194429456,77
1.5390977049418866,103.73066846494307,57
1.4598447756883783,103.78173300135352,36
1.4982010068409721,103.77859642622843,42
1.4915224368201545,103.71390873056446,57
6.012814371053099,116.07874152371444,37
5.942910172136201,116.10395810641295,40
6.029113391265596,116.1234570242922,38
6.007089769742281,116.0339028729331,69
5.949401425077477,116.09551446695457,55
5.93063198665506,116.08660695580515,48
5.995187077026588,116.07829808996833,54
5.947638675388841,116.05295743012108,39
5.978964556415423,116.08893961434656,69
5.953821991088439,116.0408190891791,55
5.938778860464566,116.0602209339507,44
5.998104464199313,116.0712557331499,54
5.941956240145683,116.09136716893357,56
5.988131400539894,116.04366645239595,37
5.93105266120539,116.11696888154322,43
5.982487769802677,116.0854189541076,76
5.952171128559544,116.10319015520257,63
5.962481415312899,116.07804474478517,43
6.017993179942368,116.09400695310268,61
6.004650374857519,116.07085918562309,76
6.017947833919259,116.04708005415075,45
5.942799033621522,116.10109566973104,60
6.017514414054215,116.09307752807196,55
5.936492476368599,116.06894711823274,66
5.959889683426115,116.09597661691359,80
5.953938825015165,116.11504800118189,49
5.960622548550008,116.12177701304279,36
6.026802574895909,116.10520008827145,38
5.967190687757581,116.05663769108918,79
6.008150303164604,116.06070540428408,67
1.5150219463048233,110.38066092863535,49
1.5270075334521078,110.30938531506871,55
1.5776896470667212,110.36943438898945,36
1.5342101974261102,110.39342008183883,68
1.593157308177083,110.34053740607361,76
1.5081713409215256,110.40607498232505,48
1.5290870203805182,110.38585295568963,52
1.5850076762001089,110.32156344312014,42
1.5406291121440263,110.3831348877684,52
1.524861034871704,110.34471398879172,42
1.5253750300849622,110.38710578541146,77
1.5367180832740897,110.38522894970562,75
1.5875168365049348,110.39231750224309,65
1.5214551051033334,110.357798799882,38
1.5479463711498032,110.35390502763933,47
1.5372427645598188,110.365247900031,48
1.5900705834538278,110.31636783000299,36
1.5282414003147964,110.38395113819347,62
1.53975217220301,110.38294651239002,65
1.5172933972531384,110.39531109635723,48
1.5242116379024566,110.34164938593358,70
1.527440595965201,110.34935346031725,42
1.5178341214708655,110.37884058641713,64
1.598733844091703,110.37750155688978,55
1.5715359017579704,110.37907523432256,58
1.585940979535012,110.38301470956844,79
1.5651136373606522,110.34818464116397,70
1.582062239350673,110.38450674143391,71
1.5969801429348007,110.36081554219315,66
1.5251206889336633,110.33144859487257,74
4.609091803747829,101.12753489050931,35
4.604330921789677,101.0698351400909,75
4.5821813847376305,101.10026684755799,50
4.584511986978936,101.10355994656952,74
4.585286248566064,101.0754620308359,61
4.559132401444982,101.04586773614005,64
4.604416513346108,101.07633239275376,62
4.604890594510041,101.1224027147978,49
4.572390457581357,101.04480611878057,46
4.639594110071495,101.0680217047145,68
4.621742858933998,101.0609004880933,58
4.598432719317165,101.12243226356131,55
4.593941130394193,101.0829132534162,79
4.622307822051911,101.09728224713967,45
4.635812363613191,101.10367642517673,61
4.614524546101378,101.089116781179,48
4.574178165581427,101.12303412725461,75
4.621982743657741,101.09422411469974,59
4.5962289078863385,101.04824521612407,56
4.549278978242008,101.08357862277363,44
4.560970343367008,101.10995876591102,48
4.617544101162732,101.04077289827401,37
4.613598061596482,101.12092557403317,68
4.64297563746417,101.11421530047758,37
4.611635724967384,101.12411658846958,64
4.630392478269612,101.09238226106153,49
4.5589927991642,101.12449259951256,76
4.550377072595574,101.13368668633693,65
4.606538104010612,101.09953423972887,77
4.561816493492453,101.07332104096555,40
3.1014690898380595,101.47725958126263,50
3.063476031295333,101.53656144224978,80
3.0574747489116736,101.5450359645685,74
3.037451890007362,101.48472577878636,74
3.0399722926428514,101.51599371979836,44
3.1035327955639973,101.54504105092266,37
3.0401217691889344,101.49211943151987,44
3.1182304398637646,101.51581833467394,61
3.0742442242788734,101.52218212379333,71
3.0605799081385876,101.47746733829273,58
3.117241289637065,101.48362946929768,43
3.084490972267805,101.54652454821915,50
3.0996713274107335,101.567701207267,72
3.080493970657746,101.54279153264903,58
3.081182683344487,101.55826588664374,52
3.0712093774593896,101.52577161438954,62
3.109388412156071,101.55463448703647,58
3.0373644242501094,101.53196294385918,70
3.0941180614512187,101.55899896199749,55
3.051905758732217,101.49810027631133,54
3.1093959495362045,101.46934614338238,72
3.115978702870194,101.53146918287186,62
3.0781716173482736,101.550308272004,35
3.1195843103622427,101.4893591708245,46
3.0913111080608875,101.5166096969277,39
3.028928120555817,101.53286479810916,78
3.0423476854805926,101.47085108951129,40
3.097728867439469,101.55564975915641,44
3.072023210841846,101.47935651473729,75
3.047031520269065,101.53836833906799,55
2.143779439573479,102.21600072081789,66
2.2143313666138025,102.20427603378225,42
2.2395516177516117,102.22137631151246,39
2.176211045015295,102.24702431301617,56
2.174220256497253,102.2571109547213,71
2.211047280364319,102.27482160136951,56
2.208610329069357,102.26612821128748,48
2.1749843188086038,102.2434463935022,55
2.207907291521939,102.2604972290244,52
2.2265811958005184,102.24015336815891,55
2.1477186648195774,102.20874060984623,71
2.1917752227082317,102.20486030256299,42
2.1460214638851602,102.28098476491708,38
2.142559798786854,102.20177532694294,40
2.173308987115921,102.28466058769096,65
2.2255149322207743,102.25822632335783,75
2.226392080768139,102.22599337310989,80
2.206542428139374,102.268589881947,44
2.1400026047825627,102.2410580290177,75
2.1403782244828067,102.20194460945751,46
2.1892386936394774,102.23798014907818,71
2.2089426301043638,102.25747426615023,70
2.1754730350084017,102.23869581783335,68
2.2323719101646766,102.21792133501265,63
2.147639280298166,102.28592946484405,60
2.1690924542002916,102.21766286323366,60
2.1770919863174036,102.21134458265034,51
2.214108819096128,102.20346876599359,76
2.1944728802372815,102.24689989718937,76
2.1593914330673587,102.21808267594449,76
2.774860781159159,101.98266948453623,59
2.706501332356501,101.97420979251102,54
2.685249315862854,101.96177225998456,67
2.7581370708339454,101.9601310845503,73
2.708603165579804,101.9836526533965,65
2.7586100794616857,101.96651116546919,80
2.6921587545831507,101.96529900633705,39
2.771447552893864,101.94917113219653,38
2.705713237198314,101.93629699227692,62
2.7575542899454044,101.89500395030788,66
2.728466073023278,101.9227208638113,44
2.7659579821413707,101.96966749084822,58
2.7244042452499944,101.93394757120117,43
2.6805442739445207,101.98786389556227,78
2.7159855908158814,101.94091512984446,55
2.7749543408053703,101.93914604908701,73
2.6909517366404274,101.92852682266916,75
2.7016832949113443,101.97522235897752,49
2.699561888687755,101.9261870112628,78
2.7078143783603994,101.9130575623978,47
2.692809363136004,101.89003687845106,67
2.754806756022141,101.96046376128123,46
2.730549519387953,101.94893452086,67
2.703604341365389,101.89572398737181,49
2.686035740868137,101.9213642863339,75
2.773709855893974,101.95015103878585,66
2.7486186897104097,101.97164680305127,66
2.6801089752761014,101.97863811719625,40
2.6892523217441338,101.94536009286071,63
2.753945884634724,101.9191526241951,63
6.142710949151781,100.38852022124482,76
6.136447605283543,100.41410634415399,78
6.156149965769895,100.36592071926299,63
6.095000324678072,100.3298800642524,39
6.109209960742915,100.3332311927088,48
6.104592383926579,100.33841938543864,61
6.093773258240927,100.41490109736631,36
6.1607123474134236,100.37046610682896,39
6.094321462874556,100.35926526481161,77
6.1088367767130185,100.34665309480151,45
6.099192787016628,100.32308008637493,70
6.115319548666926,100.41200408314289,61
6.101311845769003,100.3876406546663,66
6.080306675293759,100.35767909010558,56
6.076412719815417,100.37400865755193,38
6.103667139777412,100.33280722185154,59
6.131490606515515,100.3926191107462,80
6.161534050471062,100.40391849089887,55
6.156509629726148,100.34657515156033,76
6.108034946395793,100.39495629367816,69
6.11112478987129,100.40293763712283,54
6.139804431369534,100.33507742159387,80
6.142602871281004,100.4088093535485,48
6.169075048774676,100.36943912152823,40
6.133910941111166,100.35801419748555,40
6.107032799132348,100.35431588806881,63
6.118335510023526,100.35226099140353,76
6.162650381934534,100.35644252447321,41
6.164742046244325,100.34795343854265,43
6.135381299948359,100.40239721108082,37
2.967279085742248,100.40519365865822,16
